week_start,sales,series_id,week_end,promo_type
2023-07-17,121.61846989546068,Product_005,2023-07-23,Normal
2023-07-24,120.97943768877286,Product_005,2023-07-30,Normal
2023-07-31,5.437703749700687,Product_005,2023-08-06,Normal
2023-08-07,117.96715867951094,Product_005,2023-08-13,Normal
2023-08-14,109.9925344605113,Product_005,2023-08-20,Normal
2023-08-21,108.62285521738232,Product_005,2023-08-27,Normal
2023-08-28,105.45767265739808,Product_005,2023-09-03,Normal
2023-09-04,105.97585327903268,Product_005,2023-09-10,Normal
2023-09-11,108.2649048594102,Product_005,2023-09-17,Normal
2023-09-18,98.51060465877896,Product_005,2023-09-24,Normal
2023-09-25,106.40563139312312,Product_005,2023-10-01,Normal
2023-10-02,106.73336433666792,Product_005,2023-10-08,Normal
2023-10-09,104.2979094356615,Product_005,2023-10-15,Normal
2023-10-16,106.84956795433716,Product_005,2023-10-22,Normal
2023-10-23,108.97055652256331,Product_005,2023-10-29,Normal
2023-10-30,112.72534875938976,Product_005,2023-11-05,Normal
2023-11-06,112.05181546719623,Product_005,2023-11-12,Normal
2023-11-13,115.62949305923884,Product_005,2023-11-19,Normal
2023-11-20,446.0492042672203,Product_005,2023-11-26,Black Friday
2023-11-27,475.36652353392736,Product_005,2023-12-03,Normal
2023-12-04,118.82624893087794,Product_005,2023-12-10,Normal
2023-12-11,130.2197978609871,Product_005,2023-12-17,Normal
2023-12-18,133.04239555260884,Product_005,2023-12-24,Normal
2023-12-25,124.84080362056616,Product_005,2023-12-31,Normal
2024-01-01,135.8781957943513,Product_005,2024-01-07,Normal
2024-01-08,129.33040326173224,Product_005,2024-01-14,Normal
2024-01-15,137.8684857074522,Product_005,2024-01-21,Normal
2024-01-22,146.0167727006033,Product_005,2024-01-28,Normal
2024-01-29,148.30413406639474,Product_005,2024-02-04,Normal
2024-02-05,148.00610451007134,Product_005,2024-02-11,Normal
2024-02-12,148.33148735009348,Product_005,2024-02-18,Normal
2024-02-19,155.00447165448128,Product_005,2024-02-25,Normal
2024-02-26,161.4031594387296,Product_005,2024-03-03,Normal
2024-03-04,160.74604646488024,Product_005,2024-03-10,Normal
2024-03-11,160.98106490472915,Product_005,2024-03-17,Normal
2024-03-18,159.20002176100564,Product_005,2024-03-24,Normal
2024-03-25,168.30474952905516,Product_005,2024-03-31,Normal
2024-04-01,160.4948694611399,Product_005,2024-04-07,Normal
2024-04-08,165.69316984223127,Product_005,2024-04-14,Normal
2024-04-15,159.5086301383542,Product_005,2024-04-21,Normal
2024-04-22,170.142438934122,Product_005,2024-04-28,Normal
2024-04-29,156.9265544667983,Product_005,2024-05-05,BOGO
2024-05-06,346.878383183214,Product_005,2024-05-12,BOGO
2024-05-13,163.41435114360573,Product_005,2024-05-19,Normal
2024-05-20,154.88168012563722,Product_005,2024-05-26,Normal
2024-05-27,156.68617979459725,Product_005,2024-06-02,Memorial Day
2024-06-03,152.6014174109433,Product_005,2024-06-09,Normal
2024-06-10,149.8352726974731,Product_005,2024-06-16,Normal
2024-06-17,143.55230848822333,Product_005,2024-06-23,Normal
2024-06-24,138.43394492461195,Product_005,2024-06-30,Normal
2024-07-01,141.4143815455404,Product_005,2024-07-07,Normal
2024-07-08,143.61598941480636,Product_005,2024-07-14,Normal
2024-07-15,133.35748580625713,Product_005,2024-07-21,Normal
2024-07-22,136.30022528943311,Product_005,2024-07-28,Normal
2024-07-29,127.74547217057064,Product_005,2024-08-04,Normal
2024-08-05,121.7824649647277,Product_005,2024-08-11,Disc_50
2024-08-12,131.03404916954324,Product_005,2024-08-18,Disc_50
2024-08-19,723.2854810152719,Product_005,2024-08-25,Normal
2024-08-26,120.29066132728678,Product_005,2024-09-01,Normal
2024-09-02,124.53247757677222,Product_005,2024-09-08,Normal
2024-09-09,121.4701686541201,Product_005,2024-09-15,Normal
2024-09-16,115.49603292920882,Product_005,2024-09-22,Normal
2024-09-23,122.45607688895238,Product_005,2024-09-29,Normal
2024-09-30,121.41751759159108,Product_005,2024-10-06,Normal
2024-10-07,123.15375372949842,Product_005,2024-10-13,Normal
2024-10-14,120.0661466209792,Product_005,2024-10-20,Normal
2024-10-21,133.86697158518606,Product_005,2024-10-27,Normal
2024-10-28,122.04723289900868,Product_005,2024-11-03,Normal
2024-11-04,134.95104984538204,Product_005,2024-11-10,Normal
2024-11-11,130.18656732893243,Product_005,2024-11-17,Normal
2024-11-18,532.7519345661523,Product_005,2024-11-24,Normal
2024-11-25,529.3371344688204,Product_005,2024-12-01,Black Friday
2024-12-02,140.73880562938726,Product_005,2024-12-08,Normal
2024-12-09,141.91444993598648,Product_005,2024-12-15,Normal
2024-12-16,138.16983210329036,Product_005,2024-12-22,Normal
2024-12-23,139.4121010169848,Product_005,2024-12-29,Normal
2024-12-30,146.66218236868173,Product_005,2025-01-05,Normal
2023-01-02,86.32440438396154,Product_006,2023-01-08,Normal
2023-01-09,83.36526485379592,Product_006,2023-01-15,Normal
2023-01-16,87.9862601114435,Product_006,2023-01-22,Normal
2023-01-23,90.85359354068795,Product_006,2023-01-29,Normal
2023-01-30,97.56871085439153,Product_006,2023-02-05,Normal
2023-02-06,105.45083814068204,Product_006,2023-02-12,Normal
2023-02-13,97.08851888119725,Product_006,2023-02-19,Normal
2023-02-20,105.36133561424197,Product_006,2023-02-26,Normal
2023-02-27,104.72088037264533,Product_006,2023-03-05,Normal
2023-03-06,110.06515186757392,Product_006,2023-03-12,Normal
2023-03-13,104.98395303056569,Product_006,2023-03-19,Normal
2023-03-20,108.64420482819348,Product_006,2023-03-26,Normal
2023-03-27,110.76000099954368,Product_006,2023-04-02,Normal
2023-04-03,122.40813418740618,Product_006,2023-04-09,Normal
2023-04-10,112.647169767351,Product_006,2023-04-16,Normal
2023-04-17,116.68794041335326,Product_006,2023-04-23,Normal
2023-04-24,110.74988219296576,Product_006,2023-04-30,Normal
2023-05-01,106.72566198741302,Product_006,2023-05-07,Normal
2023-05-08,114.16616666418491,Product_006,2023-05-14,Normal
2023-05-15,116.56576521323414,Product_006,2023-05-21,BOGO
2023-05-22,219.2579819056681,Product_006,2023-05-28,BOGO
2023-05-29,103.81390492655368,Product_006,2023-06-04,Memorial Day
2023-06-05,101.27302204629872,Product_006,2023-06-11,Normal
2023-06-12,105.8232483625291,Product_006,2023-06-18,Normal
2023-06-19,99.50448219971835,Product_006,2023-06-25,Normal
2023-06-26,104.39220269626249,Product_006,2023-07-02,Normal
2023-07-03,98.85226414132022,Product_006,2023-07-09,Normal
2023-07-10,90.86555647522324,Product_006,2023-07-16,Normal
2023-07-17,98.08547137633543,Product_006,2023-07-23,Normal
2023-07-24,95.11097837913276,Product_006,2023-07-30,Normal
2023-07-31,3.7633455162416625,Product_006,2023-08-06,Normal
2023-08-07,88.01595061166555,Product_006,2023-08-13,Normal
2023-08-14,84.51135420521493,Product_006,2023-08-20,Normal
2023-08-21,82.55596824746996,Product_006,2023-08-27,Normal
2023-08-28,83.16705784899983,Product_006,2023-09-03,Normal
2023-09-04,86.61480194544579,Product_006,2023-09-10,Normal
2023-09-11,81.88056035556362,Product_006,2023-09-17,Normal
2023-09-18,93.22493209393232,Product_006,2023-09-24,Normal
2023-09-25,78.02201969198987,Product_006,2023-10-01,Normal
2023-10-02,78.26134534287092,Product_006,2023-10-08,Normal
2023-10-09,80.30577137390799,Product_006,2023-10-15,Normal
2023-10-16,79.45885504867816,Product_006,2023-10-22,Normal
2023-10-23,89.03464099962068,Product_006,2023-10-29,Normal
2023-10-30,84.72773737819546,Product_006,2023-11-05,Normal
2023-11-06,87.84716147788356,Product_006,2023-11-12,Normal
2023-11-13,89.43934087832282,Product_006,2023-11-19,Normal
2023-11-20,377.3771125099462,Product_006,2023-11-26,Black Friday
2023-11-27,401.0908875064514,Product_006,2023-12-03,Normal
2023-12-04,96.49652802146537,Product_006,2023-12-10,Normal
2023-12-11,108.87666430043772,Product_006,2023-12-17,Normal
2023-12-18,106.26238033993174,Product_006,2023-12-24,Normal
2023-12-25,116.62305905575028,Product_006,2023-12-31,Normal
2024-01-01,116.02606293457676,Product_006,2024-01-07,Normal
2024-01-08,114.33147054886189,Product_006,2024-01-14,Normal
2024-01-15,126.89120319030944,Product_006,2024-01-21,Normal
2024-01-22,120.98364965152555,Product_006,2024-01-28,Normal
2024-01-29,127.73292905034504,Product_006,2024-02-04,Normal
2024-02-05,130.42447330406037,Product_006,2024-02-11,Normal
2024-02-12,137.73849437641533,Product_006,2024-02-18,Normal
2024-02-19,133.6633298211233,Product_006,2024-02-25,Normal
2024-02-26,143.65157362175916,Product_006,2024-03-03,Normal
2024-03-04,138.33865510784543,Product_006,2024-03-10,Normal
2024-03-11,143.52687564961383,Product_006,2024-03-17,Normal
2024-03-18,141.57776546009106,Product_006,2024-03-24,Normal
2024-03-25,151.01199525677904,Product_006,2024-03-31,Normal
2024-04-01,144.365561457098,Product_006,2024-04-07,Normal
2024-04-08,149.1925166968622,Product_006,2024-04-14,Normal
2024-04-15,152.050175178155,Product_006,2024-04-21,Normal
2024-04-22,151.85116162254306,Product_006,2024-04-28,Normal
2024-04-29,144.48630290203798,Product_006,2024-05-05,BOGO
2024-05-06,314.3786409869722,Product_006,2024-05-12,BOGO
2024-05-13,148.40925922229047,Product_006,2024-05-19,Normal
2024-05-20,148.67584065767545,Product_006,2024-05-26,Normal
2024-05-27,146.0478251480442,Product_006,2024-06-02,Memorial Day
2024-06-03,138.09668766142036,Product_006,2024-06-09,Normal
2024-06-10,136.37403107132607,Product_006,2024-06-16,Normal
2024-06-17,136.07411417709784,Product_006,2024-06-23,Normal
2024-06-24,132.64656419264165,Product_006,2024-06-30,Normal
2024-07-01,125.48221811244272,Product_006,2024-07-07,Normal
2024-07-08,132.92961950781316,Product_006,2024-07-14,Normal
2024-07-15,122.05223552494456,Product_006,2024-07-21,Normal
2024-07-22,123.2384912265132,Product_006,2024-07-28,Normal
2024-07-29,126.6581566961426,Product_006,2024-08-04,Normal
2024-08-05,125.69472237786856,Product_006,2024-08-11,Disc_50
2024-08-12,116.23698407229232,Product_006,2024-08-18,Disc_50
2024-08-19,727.6341728033349,Product_006,2024-08-25,Normal
2024-08-26,123.09412358469424,Product_006,2024-09-01,Normal
2024-09-02,116.47695538621949,Product_006,2024-09-08,Normal
2024-09-09,103.48249845227764,Product_006,2024-09-15,Normal
2024-09-16,119.29253914252212,Product_006,2024-09-22,Normal
2024-09-23,114.84859388191056,Product_006,2024-09-29,Normal
2024-09-30,120.796132420741,Product_006,2024-10-06,Normal
2024-10-07,123.58828919092922,Product_006,2024-10-13,Normal
2024-10-14,121.41280759331308,Product_006,2024-10-20,Normal
2024-10-21,114.95898917382168,Product_006,2024-10-27,Normal
2024-10-28,123.76889816155162,Product_006,2024-11-03,Normal
2024-11-04,124.91966999851584,Product_006,2024-11-10,Normal
2024-11-11,124.44218633023112,Product_006,2024-11-17,Normal
2024-11-18,520.7186530865173,Product_006,2024-11-24,Normal
2024-11-25,521.771067289443,Product_006,2024-12-01,Black Friday
2024-12-02,139.46109737291695,Product_006,2024-12-08,Normal
2024-12-09,136.03742026093715,Product_006,2024-12-15,Normal
2024-12-16,144.840652456331,Product_006,2024-12-22,Normal
2024-12-23,146.65111780200232,Product_006,2024-12-29,Normal
2024-12-30,151.76674132354245,Product_006,2025-01-05,Normal
2023-01-02,93.9124948735174,Product_007,2023-01-08,Normal
2023-01-09,96.96033521343992,Product_007,2023-01-15,Normal
2023-01-16,98.87086572617598,Product_007,2023-01-22,Normal
2023-01-23,109.2067031706189,Product_007,2023-01-29,Normal
2023-01-30,108.4838787242588,Product_007,2023-02-05,Normal
2023-02-06,110.21181899510016,Product_007,2023-02-12,Normal
2023-02-13,107.744987072365,Product_007,2023-02-19,Normal
2023-02-20,116.2070372910306,Product_007,2023-02-26,Normal
2023-02-27,114.78330215139984,Product_007,2023-03-05,Normal
2023-03-06,129.18177627187467,Product_007,2023-03-12,Normal
2023-03-13,121.69251762536427,Product_007,2023-03-19,Normal
2023-03-20,123.6944848171116,Product_007,2023-03-26,Normal
2023-03-27,124.25564988749016,Product_007,2023-04-02,Normal
2023-04-03,127.72054992579729,Product_007,2023-04-09,Normal
2023-04-10,130.41588377869485,Product_007,2023-04-16,Normal
2023-04-17,127.79116896630973,Product_007,2023-04-23,Normal
2023-04-24,129.49353924366508,Product_007,2023-04-30,Normal
2023-05-01,122.46729420589274,Product_007,2023-05-07,Normal
2023-05-08,124.36365855641584,Product_007,2023-05-14,Normal
2023-05-15,124.4279514098822,Product_007,2023-05-21,BOGO
2023-05-22,241.2635997086848,Product_007,2023-05-28,BOGO
2023-05-29,117.92760429093524,Product_007,2023-06-04,Memorial Day
2023-06-05,115.18758883317334,Product_007,2023-06-11,Normal
2023-06-12,118.63858063421073,Product_007,2023-06-18,Normal
2023-06-19,107.99456542439096,Product_007,2023-06-25,Normal
2023-06-26,105.80605969495925,Product_007,2023-07-02,Normal
2023-07-03,108.16882346201166,Product_007,2023-07-09,Normal
2023-07-10,105.6318874801535,Product_007,2023-07-16,Normal
2023-07-17,103.36956520586595,Product_007,2023-07-23,Normal
2023-07-24,103.7268410456194,Product_007,2023-07-30,Normal
2023-07-31,4.845852055013502,Product_007,2023-08-06,Normal
2023-08-07,98.27739416693828,Product_007,2023-08-13,Normal
2023-08-14,95.40704489165326,Product_007,2023-08-20,Normal
2023-08-21,93.83561681951944,Product_007,2023-08-27,Normal
2023-08-28,96.46358299695842,Product_007,2023-09-03,Normal
2023-09-04,88.12214162074672,Product_007,2023-09-10,Normal
2023-09-11,94.7069118646074,Product_007,2023-09-17,Normal
2023-09-18,86.46317970997099,Product_007,2023-09-24,Normal
2023-09-25,89.07316264226489,Product_007,2023-10-01,Normal
2023-10-02,84.53392324304565,Product_007,2023-10-08,Normal
2023-10-09,85.68068047793385,Product_007,2023-10-15,Normal
2023-10-16,96.43294985871096,Product_007,2023-10-22,Normal
2023-10-23,90.7702016088122,Product_007,2023-10-29,Normal
2023-10-30,90.92135218594488,Product_007,2023-11-05,Normal
2023-11-06,99.65388664353029,Product_007,2023-11-12,Normal
2023-11-13,107.36167473763535,Product_007,2023-11-19,Normal
2023-11-20,417.1777646912551,Product_007,2023-11-26,Black Friday
2023-11-27,414.0473756925245,Product_007,2023-12-03,Normal
2023-12-04,112.34354820201486,Product_007,2023-12-10,Normal
2023-12-11,113.51121657000824,Product_007,2023-12-17,Normal
2023-12-18,115.10549208472024,Product_007,2023-12-24,Normal
2023-12-25,116.35465524187774,Product_007,2023-12-31,Normal
2024-01-01,118.47430778431566,Product_007,2024-01-07,Normal
2024-01-08,130.2272912983784,Product_007,2024-01-14,Normal
2024-01-15,127.27738144454288,Product_007,2024-01-21,Normal
2024-01-22,139.87663211233286,Product_007,2024-01-28,Normal
2024-01-29,131.37447426378176,Product_007,2024-02-04,Normal
2024-02-05,144.94686287646903,Product_007,2024-02-11,Normal
2024-02-12,144.99988993798567,Product_007,2024-02-18,Normal
2024-02-19,147.342322422854,Product_007,2024-02-25,Normal
2024-02-26,152.14217310143547,Product_007,2024-03-03,Normal
2024-03-04,153.125585694327,Product_007,2024-03-10,Normal
2024-03-11,155.854475772907,Product_007,2024-03-17,Normal
2024-03-18,149.9866356262421,Product_007,2024-03-24,Normal
2024-03-25,157.59574248489585,Product_007,2024-03-31,Normal
2024-04-01,150.667805712431,Product_007,2024-04-07,Normal
2024-04-08,156.9800844504345,Product_007,2024-04-14,Normal
2024-04-15,153.97212265589025,Product_007,2024-04-21,Normal
2024-04-22,156.43323186999908,Product_007,2024-04-28,Normal
2024-04-29,149.91294848843222,Product_007,2024-05-05,BOGO
2024-05-06,314.9765428854566,Product_007,2024-05-12,BOGO
2024-05-13,152.77801891249266,Product_007,2024-05-19,Normal
2024-05-20,157.7296528079212,Product_007,2024-05-26,Normal
2024-05-27,140.0166108654018,Product_007,2024-06-02,Memorial Day
2024-06-03,138.76684464859824,Product_007,2024-06-09,Normal
2024-06-10,139.64456569879042,Product_007,2024-06-16,Normal
2024-06-17,138.14547584203004,Product_007,2024-06-23,Normal
2024-06-24,132.92281022789885,Product_007,2024-06-30,Normal
2024-07-01,137.54892078872408,Product_007,2024-07-07,Normal
2024-07-08,130.33741348912457,Product_007,2024-07-14,Normal
2024-07-15,126.29455866342438,Product_007,2024-07-21,Normal
2024-07-22,129.86236608769912,Product_007,2024-07-28,Normal
2024-07-29,128.69249011230335,Product_007,2024-08-04,Normal
2024-08-05,125.01548274976255,Product_007,2024-08-11,Disc_50
2024-08-12,123.83403573510496,Product_007,2024-08-18,Disc_50
2024-08-19,724.0451922039612,Product_007,2024-08-25,Normal
2024-08-26,120.77691100248724,Product_007,2024-09-01,Normal
2024-09-02,124.65250882768672,Product_007,2024-09-08,Normal
2024-09-09,114.46261546581624,Product_007,2024-09-15,Normal
2024-09-16,117.7623347304274,Product_007,2024-09-22,Normal
2024-09-23,110.57967149922573,Product_007,2024-09-29,Normal
2024-09-30,119.12730004245948,Product_007,2024-10-06,Normal
2024-10-07,122.66335763468548,Product_007,2024-10-13,Normal
2024-10-14,121.91830698674984,Product_007,2024-10-20,Normal
2024-10-21,123.64448052699498,Product_007,2024-10-27,Normal
2024-10-28,125.03167069392768,Product_007,2024-11-03,Normal
2024-11-04,128.0433223134182,Product_007,2024-11-10,Normal
2024-11-11,128.34078373269926,Product_007,2024-11-17,Normal
2024-11-18,502.59536654367014,Product_007,2024-11-24,Normal
2024-11-25,557.1549041889314,Product_007,2024-12-01,Black Friday
2024-12-02,129.72789169280338,Product_007,2024-12-08,Normal
2024-12-09,145.0749536729458,Product_007,2024-12-15,Normal
2024-12-16,139.88452942814516,Product_007,2024-12-22,Normal
2024-12-23,152.99490763576398,Product_007,2024-12-29,Normal
2024-12-30,149.39770873153688,Product_007,2025-01-05,Normal
2023-01-02,120.63290550683412,Product_008,2023-01-08,Normal
2023-01-09,120.33322003591547,Product_008,2023-01-15,Normal
2023-01-16,115.6961924033533,Product_008,2023-01-22,Normal
2023-01-23,122.6194028307121,Product_008,2023-01-29,Normal
2023-01-30,129.13663217149934,Product_008,2023-02-05,Normal
2023-02-06,133.36153480733384,Product_008,2023-02-12,Normal
2023-02-13,134.02407760788543,Product_008,2023-02-19,Normal
2023-02-20,137.39443316754412,Product_008,2023-02-26,Normal
2023-02-27,142.1348880779514,Product_008,2023-03-05,Normal
2023-03-06,143.65241228423048,Product_008,2023-03-12,Normal
2023-03-13,146.3006653601664,Product_008,2023-03-19,Normal
2023-03-20,146.7288504976025,Product_008,2023-03-26,Normal
2023-03-27,139.40709751736128,Product_008,2023-04-02,Normal
2023-04-03,137.45303747396207,Product_008,2023-04-09,Normal
2023-04-10,153.4376433260891,Product_008,2023-04-16,Normal
2023-04-17,150.18082987550184,Product_008,2023-04-23,Normal
2023-04-24,147.320451743787,Product_008,2023-04-30,Normal
2023-05-01,146.70518434190373,Product_008,2023-05-07,Normal
